 0.00000E+00 ,  0.00000E+00
 1.00000E-04 ,  1.37791E-01
 2.00000E-04 ,  2.72955E-01
 3.00000E-04 ,  4.02912E-01
 4.00000E-04 ,  5.25184E-01
 5.00000E-04 ,  6.37437E-01
 6.00000E-04 ,  7.37530E-01
 7.00000E-04 ,  8.23552E-01
 8.00000E-04 ,  8.93861E-01
 9.00000E-04 ,  9.47116E-01
 1.00000E-03 ,  9.82300E-01
 1.10000E-03 ,  9.98741E-01
 1.20000E-03 ,  9.96125E-01
 1.30000E-03 ,  9.74501E-01
 1.40000E-03 ,  9.34281E-01
 1.50000E-03 ,  8.76232E-01
 1.60000E-03 ,  8.01462E-01
 1.70000E-03 ,  7.11396E-01
 1.80000E-03 ,  6.07753E-01
 1.90000E-03 ,  4.92511E-01
 2.00000E-03 ,  3.67868E-01
 2.10000E-03 ,  2.36203E-01
 2.20000E-03 ,  1.00029E-01
 2.30000E-03 , -3.80551E-02
 2.40000E-03 , -1.75415E-01
 2.50000E-03 , -3.09428E-01
 2.60000E-03 , -4.37536E-01
 2.70000E-03 , -5.57294E-01
 2.80000E-03 , -6.66416E-01
 2.90000E-03 , -7.62819E-01
 3.00000E-03 , -8.44661E-01
 3.10000E-03 , -9.10381E-01
 3.20000E-03 , -9.58723E-01
 3.30000E-03 , -9.88765E-01
 3.40000E-03 , -9.99931E-01
 3.50000E-03 , -9.92008E-01
 3.60000E-03 , -9.65147E-01
 3.70000E-03 , -9.19861E-01
 3.80000E-03 , -8.57012E-01
 3.90000E-03 , -7.77802E-01
 4.00000E-03 , -6.83740E-01
 4.10000E-03 , -5.76623E-01
 4.20000E-03 , -4.58496E-01
 4.30000E-03 , -3.31614E-01
 4.40000E-03 , -1.98398E-01
 4.50000E-03 , -6.13940E-02
 4.60000E-03 ,  7.67849E-02
 4.70000E-03 ,  2.13498E-01
 4.80000E-03 ,  3.46136E-01
 4.90000E-03 ,  4.72166E-01
 5.00000E-03 ,  5.89181E-01
 5.10000E-03 ,  6.94946E-01
 5.20000E-03 ,  7.87440E-01
 5.30000E-03 ,  8.64899E-01
 5.40000E-03 ,  9.25840E-01
 5.50000E-03 ,  9.69100E-01
 5.60000E-03 ,  9.93853E-01
 5.70000E-03 ,  9.99625E-01
 5.80000E-03 ,  9.86306E-01
 5.90000E-03 ,  9.54148E-01
 6.00000E-03 ,  9.03766E-01
 6.10000E-03 ,  8.36122E-01
 6.20000E-03 ,  7.52507E-01
 6.30000E-03 ,  6.54517E-01
 6.40000E-03 ,  5.44024E-01
